passage_ID,raw,mask_words,statement,answer,raw_1sent,raw_3sent,raw_5sent
12,Robin did not notice that there were many houseflies flying around the chicken nuggets as the hawker packed three sticks into a plastic bag for him.,three,Robin did not notice that there were many houseflies flying around the chicken n Nuggets as the hawker packed the nuggets on sticks into a plastic bag for him .,T,He did not notice that there were many houseflies flying around the chicken nuggets as the hawker packed three sticks into a plastic bag for him.,"One day, while he was walking home from school, he saw a hawker selling his favourite chicken nuggets at the ‘Pasar Malam’ (Night Market). He did not notice that there were many houseflies flying around the chicken nuggets as the hawker packed three sticks into a plastic bag for him. Robin munched on them hurriedly while walking home leisurely.","Robin was a greedy boy who loved eating fried food. One day, while he was walking home from school, he saw a hawker selling his favourite chicken nuggets at the ‘Pasar Malam’ (Night Market). He did not notice that there were many houseflies flying around the chicken nuggets as the hawker packed three sticks into a plastic bag for him. Robin munched on them hurriedly while walking home leisurely. Robin munched on them hurriedly while walking home leisurely. At home, Robin suddenly felt a sharp pain in his abdomen."
12,"At home, Robin suddenly felt a sharp pain in his abdomen.",his abdomen,"At home , Robin suddenly felt a sharp pain in his stomach and nausea .",T,"At home, Robin suddenly felt a sharp pain in his abdomen.","Robin munched on them hurriedly while walking home leisurely. At home, Robin suddenly felt a sharp pain in his abdomen. Clutching his stomach, he bent over and vomited.","He did not notice that there were many houseflies flying around the chicken nuggets as the hawker packed three sticks into a plastic bag for him. Robin munched on them hurriedly while walking home leisurely. At home, Robin suddenly felt a sharp pain in his abdomen. Clutching his stomach, he bent over and vomited. Clutching his stomach, he bent over and vomited. Though he could bear with the pain and nausea, it was the dizziness that made standing up a problem."
12,"After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days.",the ward,"After going through several other tests that took almost the whole day , Robin was told he had to stay in the hospital for the rest of the day and for the next seven days .",T,"After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days.","The doctor then said that Robin had eaten contaminated food and was suffering from food poisoning. After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days. After Robin had recovered, he promised his mother that he would be careful when buying food from any stall in the future – taste should come second.","At the hospital, the doctor sent Robin for a blood test. The doctor then said that Robin had eaten contaminated food and was suffering from food poisoning. After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days. After Robin had recovered, he promised his mother that he would be careful when buying food from any stall in the future – taste should come second. After Robin had recovered, he promised his mother that he would be careful when buying food from any stall in the future – taste should come second. Robin’s mother smiled as she knew that her son had learnt a valuable lesson."
12,"After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days.",going through several other tests that took almost the whole day,"After the blood test was done , Robin was told he had to stay in the ward for the next seven days .",F,"After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days.","The doctor then said that Robin had eaten contaminated food and was suffering from food poisoning. After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days. After Robin had recovered, he promised his mother that he would be careful when buying food from any stall in the future – taste should come second.","At the hospital, the doctor sent Robin for a blood test. The doctor then said that Robin had eaten contaminated food and was suffering from food poisoning. After going through several other tests that took almost the whole day, Robin was told he had to stay in the ward for the next seven days. After Robin had recovered, he promised his mother that he would be careful when buying food from any stall in the future – taste should come second. After Robin had recovered, he promised his mother that he would be careful when buying food from any stall in the future – taste should come second. Robin’s mother smiled as she knew that her son had learnt a valuable lesson."
13,"Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases.",the three children sat behind with their feet on two extra suitcases,"Mother sat in front with Daddy , while the little girl sat in the back with her brother and sister .",F,"Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases.","Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly.","Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly. Soon they were right into the open country, and the car sped along fast."
13,"Along the crowded London roads, the family went, slowly at first, and then, as they left the town behind, more quickly.","they left the town behind , more quickly","Along the crowded London roads , the family went , slowly at first , and then , as soon as they got out of the city , they started to go faster .",T,"Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly.","Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly. Soon they were right into the open country, and the car sped along fast.","Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly. Soon they were right into the open country, and the car sped along fast. Soon they were right into the open country, and the car sped along fast. Aunt Fanny had been looking out for the car."
13,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.",the luggage of different shapes and sizes,"Before moving off , the three suitcases were put in the car boot and secured properly .",F,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.","Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases.","And the sun’s shining,” they exclaimed. Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly."
13,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.",different shapes and sizes,"Before moving off , the luggage of the three children were put in the car boot and secured properly .",T,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.","Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases.","And the sun’s shining,” they exclaimed. Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly."
13,"Julian and Richard ran in and shook Anne, who was sleeping in the next room.",was sleeping in the next room,"Julian and Richard ran in and shook Anne , who was still fast asleep in her bed .",T,"Julian and Richard ran in and shook Anne, who was sleeping in the next room.","Hurray!” cried Julian, leaping out of bed. Julian and Richard ran in and shook Anne, who was sleeping in the next room. “Wake up!","“It’s a lovely day. Hurray!” cried Julian, leaping out of bed. Julian and Richard ran in and shook Anne, who was sleeping in the next room. “Wake up! “Wake up! It’s Tuesday!"
13,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.",shared a room,"Richard and Julian , who were sleeping in the same bed , woke up at about the same moment , and stared out of the nearby window .",F,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day. “It’s a lovely day. Hurray!” cried Julian, leaping out of bed."
13,"Soon the family were right into the open country, and the car sped along fast.",the open country,"Soon the family were right into the middle of the city , and the car sped along fast .",F,"Soon they were right into the open country, and the car sped along fast.","Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly. Soon they were right into the open country, and the car sped along fast. Aunt Fanny had been looking out for the car.","Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly. Soon they were right into the open country, and the car sped along fast. Aunt Fanny had been looking out for the car. Aunt Fanny had been looking out for the car. She came running out the old wooden house as soon as she saw it draw up outside."
13,But the children must n’t take any notice of that – Georgina ’ll need some encouragement and will be all right in a short while.,– Georgina,Aunt fanny am sure that George ’ll need some encouragement and will be all right in a short while .,T,But you mustn’t take any notice of that – she’ll need some encouragement and will be all right in a short while.,She may not like you being here in the beginning. But you mustn’t take any notice of that – she’ll need some encouragement and will be all right in a short while. I am very glad for George’s sake that all of you were able to come.,"“I must tell you, children, you may find George a bit difficult at first – she’s always been on her own, you know. She may not like you being here in the beginning. But you mustn’t take any notice of that – she’ll need some encouragement and will be all right in a short while. I am very glad for George’s sake that all of you were able to come. I am very glad for George’s sake that all of you were able to come. She really needs more of you sweet young things to make her smile,” added Aunt Fanny smiling brightly."
13,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.",a room,"Richard and Julian , who shared a bed on the same floor , woke up at about the same moment , and stared out of the nearby window .",F,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day. “It’s a lovely day. Hurray!” cried Julian, leaping out of bed."
13,"Julian and Richard ran in and shook Anne, who was sleeping in the next room.","Anne , who was sleeping in the next room",Julian and Richard ran in and shook him awake .,F,"Julian and Richard ran in and shook Anne, who was sleeping in the next room.","Hurray!” cried Julian, leaping out of bed. Julian and Richard ran in and shook Anne, who was sleeping in the next room. “Wake up!","“It’s a lovely day. Hurray!” cried Julian, leaping out of bed. Julian and Richard ran in and shook Anne, who was sleeping in the next room. “Wake up! “Wake up! It’s Tuesday!"
13,"Julian and Richard ran in and shook Anne, who was sleeping in the next room.",the next room,"Julian and Richard ran in and shook Anne , who was sleeping in the other bed .",F,"Julian and Richard ran in and shook Anne, who was sleeping in the next room.","Hurray!” cried Julian, leaping out of bed. Julian and Richard ran in and shook Anne, who was sleeping in the next room. “Wake up!","“It’s a lovely day. Hurray!” cried Julian, leaping out of bed. Julian and Richard ran in and shook Anne, who was sleeping in the next room. “Wake up! “Wake up! It’s Tuesday!"
13,Aunt fanny came running out the old wooden house as soon as she saw it draw up outside.,it draw up outside,Aunt fanny came running out the old wooden house as soon as she saw Georgina .,F,She came running out the old wooden house as soon as she saw it draw up outside.,Aunt Fanny had been looking out for the car. She came running out the old wooden house as soon as she saw it draw up outside. The children adored their Aunt Fanny immediately.,"Soon they were right into the open country, and the car sped along fast. Aunt Fanny had been looking out for the car. She came running out the old wooden house as soon as she saw it draw up outside. The children adored their Aunt Fanny immediately. The children adored their Aunt Fanny immediately. “Where’s Georgina?” asked Anne, looking round for her cousin, whom they had only heard about so far."
13,Aunt fanny came running out the old wooden house as soon as she saw it draw up outside.,she saw it draw up outside,Aunt fanny came running out the old wooden house as soon as she saw the family .,T,She came running out the old wooden house as soon as she saw it draw up outside.,Aunt Fanny had been looking out for the car. She came running out the old wooden house as soon as she saw it draw up outside. The children adored their Aunt Fanny immediately.,"Soon they were right into the open country, and the car sped along fast. Aunt Fanny had been looking out for the car. She came running out the old wooden house as soon as she saw it draw up outside. The children adored their Aunt Fanny immediately. The children adored their Aunt Fanny immediately. “Where’s Georgina?” asked Anne, looking round for her cousin, whom they had only heard about so far."
13,But the children must n’t take any notice of that – Georgina ’ll need some encouragement and will be all right in a short while.,a short while,But the children must n’t take any notice of that – Georginas ’ll need some encouragement and will be all right in the end .,T,But you mustn’t take any notice of that – she’ll need some encouragement and will be all right in a short while.,She may not like you being here in the beginning. But you mustn’t take any notice of that – she’ll need some encouragement and will be all right in a short while. I am very glad for George’s sake that all of you were able to come.,"“I must tell you, children, you may find George a bit difficult at first – she’s always been on her own, you know. She may not like you being here in the beginning. But you mustn’t take any notice of that – she’ll need some encouragement and will be all right in a short while. I am very glad for George’s sake that all of you were able to come. I am very glad for George’s sake that all of you were able to come. She really needs more of you sweet young things to make her smile,” added Aunt Fanny smiling brightly."
13,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.",about the same moment,"Richard and Julian , who shared a room , woke up at the same time in the same room , and stared out of the nearby window .",T,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day. “It’s a lovely day. Hurray!” cried Julian, leaping out of bed."
13,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.",the nearby window,"Richard and Julian , who shared a room , woke up at about the same moment , and stared out of the window and said to each other .",F,"Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day.","Richard and Julian, who shared a room, woke up at about the same moment, and stared out of the nearby window. “It’s a lovely day. “It’s a lovely day. Hurray!” cried Julian, leaping out of bed."
13,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.",moving off,"Before the car was loaded , the luggage of different shapes and sizes were put in the car boot and secured properly .",F,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.","Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases.","And the sun’s shining,” they exclaimed. Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly."
13,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.",the car boot,"Before moving off , the luggage of different shapes and sizes were put in the back of the car and secured properly .",T,"Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly.","Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases.","And the sun’s shining,” they exclaimed. Anne woke up with a jump and shouted joyfully, “Oh isn’t it an exciting feeling to go away for a holiday!” The family started their journey after breakfast. Before moving off, the luggage of different shapes and sizes were put in the car boot and secured properly. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Mother sat in front with Daddy, while the three children sat behind with their feet on two extra suitcases. Along the crowded London roads, they went, slowly at first, and then, as they left the town behind, more quickly."
14,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","their predators , such as hawks and cats – which rely heavily on their eyesight when hunting ,",The three - toed sloths can also turn their heads almost all the way round because of the extra neck vertebrae that they have .,T,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves.","The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. Sloths rarely come down from the trees."
14,The three-toed sloths have facial colouring that makes them look like they are always smiling.,facial colouring,The three -toe sloths can also turn their heads almost all the way round because of the extra neck vertebrae that they have .,T,The three-toed sloths have facial colouring that makes them look like they are always smiling.,"They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have.","Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them."
14,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","their predators , such as hawks and cats – which rely heavily on their eyesight when hunting , would not notice them",Scientists think that sloths move slowly for survival so that they don’t get eaten by other animals .,T,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves.","The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. Sloths rarely come down from the trees."
14,Toed sloths can also turn their heads almost all the way round because of the extra neck vertebrae that they have.,of the extra neck vertebrae that they have,Toed sloth can also turn their heads almost all the way round because they are able to use their eyes to see through the branches of trees .,F,They can also turn their heads almost all the way round because of the extra neck vertebrae that they have.,"The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves."
14,The three-toed sloths have facial colouring that makes them look like they are always smiling.,makes them look like they are always smiling,"The three - tail sloths have facial colouring that is very similar to that of their two - tail cousins , so they are often mistaken for sloths because of their similar colouring .",F,The three-toed sloths have facial colouring that makes them look like they are always smiling.,"They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have.","Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them."
14,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","that sloths move slowly for survival so that their predators , such as hawks and cats – which rely heavily on their eyesight when hunting , would not notice them",Scientists think that the colour of the sloth’s fur helps them camouflage themselves from predators .,F,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves.","The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. Sloths rarely come down from the trees."
14,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","sloths move slowly for survival so that their predators , such as hawks and cats – which rely heavily on their eyesight when hunting , would not notice them",Scientists think that the colour of the sloths’ fur helps them camouflage themselves from predators .,F,"Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them.","They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves.","The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have. Scientists think that sloths move slowly for survival so that their predators, such as hawks and cats – which rely heavily on their eyesight when hunting, would not notice them. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. The algae that grows on sloths’ fur also helps them to avoid predators by letting them blend in with green leaves. Sloths rarely come down from the trees."
14,"Toed sloths also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch.",their three - toed cousins,"The two - toe sloths also spend more time hanging upside - down on trees compared to their three - toe - sloth relatives , who will often sit upright in the fork of a tree branch .",T,"They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch.","Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling.","There are two species of sloths, identified by the number of claws they have – two or three on their front feet. Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have."
14,"Both species are quite similar in appearance, so with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger.","with roundish heads , sad - looking eyes , tiny ears and stubby tails , the two - toed sloths are generally bigger .","both species are quite similar in appearance , so it is not surprising that the two - toed sloths are the most common sloth species .",F,"Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger.","There are two species of sloths, identified by the number of claws they have – two or three on their front feet. Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch.","They can be 600 to 800 centimetres long and depending on their species, weigh from 3.6 to 7.7 kilogram. There are two species of sloths, identified by the number of claws they have – two or three on their front feet. Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling."
14,"Both species are quite similar in appearance, but with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger.","with roundish heads , sad - looking eyes , tiny ears and stubby tails , the two - toed sloths are generally bigger .","both species are quite similar in appearance , but the two - toed sloths have a longer tail than the three-toed sloth .",F,"Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger.","There are two species of sloths, identified by the number of claws they have – two or three on their front feet. Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch.","They can be 600 to 800 centimetres long and depending on their species, weigh from 3.6 to 7.7 kilogram. There are two species of sloths, identified by the number of claws they have – two or three on their front feet. Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling."
14,"With sloths 's long arms and shaggy fur, sloths resemble monkeys.",sloths 's long arms and shaggy fur,"With their thick fur, long legs, and long snouts , sloths resemble monkeys .",F,"With their long arms and shaggy fur, they resemble monkeys.","Sloths live in the tropical forests of Central and South America. With their long arms and shaggy fur, they resemble monkeys. However, they are actually related to armadillos and anteaters.","In fact, they are so incredibly sluggish, that algae actually grows on their fur. Sloths live in the tropical forests of Central and South America. With their long arms and shaggy fur, they resemble monkeys. However, they are actually related to armadillos and anteaters. However, they are actually related to armadillos and anteaters. They can be 600 to 800 centimetres long and depending on their species, weigh from 3.6 to 7.7 kilogram."
14,"Toed sloths also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch.","their three - toed cousins , who will often sit upright in the fork of a tree branch",The two - toe sloths also spend more time hanging upside - down on trees compared to the three - toe - sloths .,T,"They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch.","Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling.","There are two species of sloths, identified by the number of claws they have – two or three on their front feet. Although both species are quite similar in appearance, with roundish heads, sad-looking eyes, tiny ears and stubby tails, the two-toed sloths are generally bigger. They also spend more time hanging upside-down on trees compared to their three-toed cousins, who will often sit upright in the fork of a tree branch. The three-toed sloths have facial colouring that makes them look like they are always smiling. The three-toed sloths have facial colouring that makes them look like they are always smiling. They can also turn their heads almost all the way round because of the extra neck vertebrae that they have."
14,These tree-dwellers sleep up to 20 hours a day!,These tree - dwellers,"These sloths sleep up to 20 hours a day , they barely move at all .",T,These tree-dwellers sleep up to 20 hours a day!,"They would have never made it on time. These tree-dwellers sleep up to 20 hours a day! Even when they are awake, they barely move at all.","It is a good thing sloths do not have to go to school. They would have never made it on time. These tree-dwellers sleep up to 20 hours a day! Even when they are awake, they barely move at all. Even when they are awake, they barely move at all. In fact, they are so incredibly sluggish, that algae actually grows on their fur."
